gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
64545608	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	T9J 1K2 Fort McMurray	Alberta	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	56.70787	-111.36046							2003-02-16	16	2	2003	2482492	2482492	OBSERVATION	CLO	GBBC	OBS18794423				CC0_1_0					2025-11-17T16:46:30.841Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64545897	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	R0C 1V0 Little Bullhead	Manitoba	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	50.632999	-96.986							2003-02-17	17	2	2003	2482492	2482492	OBSERVATION	CLO	GBBC	OBS18887674				CC0_1_0					2025-11-17T16:46:30.841Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64545941	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	86303 Prescott	Arizona	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.526276	-112.474434							2003-02-16	16	2	2003	2482492	2482492	OBSERVATION	CLO	GBBC	OBS18897409				CC0_1_0					2025-11-17T16:46:30.842Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64546175	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	98358 Nordland	Washington	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	48.0678	-122.69598							2003-02-16	16	2	2003	2482492	2482492	OBSERVATION	CLO	GBBC	OBS18956703				CC0_1_0					2025-11-17T16:46:30.842Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64546337	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	12847 Long Lake	New York	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	43.94918	-74.44679							2003-02-17	17	2	2003	2482492	2482492	OBSERVATION	CLO	GBBC	OBS18995443				CC0_1_0					2025-11-17T16:46:30.842Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64546670	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	99141 Kettle Falls	Washington	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	48.634476	-118.06231							2003-02-01	1	2	2003	2482492	2482492	OBSERVATION	CLO	GBBC	OBS19094889				CC0_1_0					2025-11-17T16:46:30.843Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64546788	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	83839 Kingston	Idaho	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	47.5618	-116.2934							2004-02-13	13	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20462871				CC0_1_0					2025-11-17T16:46:30.843Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64546832	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	V0J 2C0 Mackenzie	British Columbia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	55.32202	-123.16687							2004-02-13	13	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20484111				CC0_1_0					2025-11-17T16:46:30.843Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64547066	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	16947 Troy	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	41.783527	-76.79123							2004-02-14	14	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20593254				CC0_1_0					2025-11-17T16:46:30.844Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64547110	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	B0W 3E0 South Ohio	Nova Scotia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	43.89662	-66.06654							2004-02-14	14	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20608934				CC0_1_0					2025-11-17T16:46:30.845Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64547228	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	West Pierrepont	New York	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	44.49256	-75.05965							2004-02-15	15	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20665899				CC0_1_0					2025-11-17T16:46:30.845Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64547561	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	19342 Glen Mills	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.89675	-75.50659							2004-02-13	13	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20829384				CC0_1_0					2025-11-17T16:46:30.845Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64547679	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	R0J 0G0 Binscarth	Manitoba	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	50.61455	-101.28418							2004-02-15	15	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20906182				CC0_1_0					2025-11-17T16:46:30.846Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64547723	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	Payson	Arizona	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.230839	-111.324692							2004-02-15	15	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS20926866				CC0_1_0					2025-11-17T16:46:30.847Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64548001	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	98802 East Wenatchee	Washington	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	47.4191	-120.2593							2004-02-13	13	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS21063228				CC0_1_0					2025-11-17T16:46:30.847Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64548119	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	Bonnyville	Alberta	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	54.27007	-110.73088							2004-02-13	13	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS21119415				CC0_1_0					2025-11-17T16:46:30.847Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64548290	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	82414 Cody	Wyoming	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	44.51492	-109.133224							2004-02-16	16	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS21187455				CC0_1_0					2025-11-17T16:46:30.848Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64548452	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		CA	N1G 3G5 Guelph	Ontario	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	43.50609	-80.22983							2004-02-16	16	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS21290121				CC0_1_0					2025-11-17T16:46:30.848Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64548614	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax		SPECIES	Corvus corax Linnaeus, 1758	Corvus corax		US	89041 Pahrump	Nevada	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.201538	-116.019601							2004-02-15	15	2	2004	2482492	2482492	OBSERVATION	CLO	GBBC	OBS21428206				CC0_1_0					2025-11-17T16:46:30.848Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64549181	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	33844 Haines City	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	28.09887	-81.61265							1999-02-22	22	2	1999	2482481	2482481	OBSERVATION	CLO	GBBC	OBS17016492				CC0_1_0					2025-11-17T16:46:30.849Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64549299	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	29036 Chapin	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.14164	-81.33549							2000-02-21	21	2	2000	2482481	2482481	OBSERVATION	CLO	GBBC	OBS17260138				CC0_1_0					2025-11-17T16:46:30.850Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64549343	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	32951 Melbourne Beach	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	28.03616	-80.54537							2000-02-20	20	2	2000	2482481	2482481	OBSERVATION	CLO	GBBC	OBS17331416				CC0_1_0					2025-11-17T16:46:30.850Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64549505	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	34242 Sarasota	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	27.26119	-82.54018							2001-02-16	16	2	2001	2482481	2482481	OBSERVATION	CLO	GBBC	OBS17518879				CC0_1_0					2025-11-17T16:46:30.850Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64549794	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	29420 North Charleston	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.92317	-80.101425							2001-02-19	19	2	2001	2482481	2482481	OBSERVATION	CLO	GBBC	OBS17815360				CC0_1_0					2025-11-17T16:46:30.851Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64549956	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	70001 Metairie	Louisiana	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	29.984451	-90.16609							2001-02-17	17	2	2001	2482481	2482481	OBSERVATION	CLO	GBBC	OBS17984932				CC0_1_0					2025-11-17T16:46:30.851Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550008	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	17046 Lebanon	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.35989	-76.43329							2002-02-15	15	2	2002	2482481	2482481	OBSERVATION	CLO	GBBC	OBS18044633				CC0_1_0					2025-11-17T16:46:30.853Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550297	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	17801 Sunbury	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.864174	-76.787445							2002-02-18	18	2	2002	2482481	2482481	OBSERVATION	CLO	GBBC	OBS18342308				CC0_1_0					2025-11-17T16:46:30.853Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550341	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	08690 Trenton	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.2252	-74.657							2002-02-15	15	2	2002	2482481	2482481	OBSERVATION	CLO	GBBC	OBS18409865				CC0_1_0					2025-11-17T16:46:30.853Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550459	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	71251 Jonesboro	Louisiana	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.242237	-92.710915							2002-02-18	18	2	2002	2482481	2482481	OBSERVATION	CLO	GBBC	OBS18541677				CC0_1_0					2025-11-17T16:46:30.853Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550503	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	33624 Tampa	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	28.07424	-82.52457							2003-02-14	14	2	2003	2482481	2482481	OBSERVATION	CLO	GBBC	OBS18587993				CC0_1_0					2025-11-17T16:46:30.854Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550792	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	34293 Venice	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	27.052527	-82.39476							2003-02-15	15	2	2003	2482481	2482481	OBSERVATION	CLO	GBBC	OBS18998897				CC0_1_0					2025-11-17T16:46:30.855Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64550954	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	39635 Fernwood	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	31.18499	-90.448441							2004-02-14	14	2	2004	2482481	2482481	OBSERVATION	CLO	GBBC	OBS20601556				CC0_1_0					2025-11-17T16:46:30.855Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64551070	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	33931 Fort Myers Beach	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	26.44268	-81.92861							2004-02-14	14	2	2004	2482481	2482481	OBSERVATION	CLO	GBBC	OBS20849292				CC0_1_0					2025-11-17T16:46:30.856Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64551188	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	22309 Alexandria	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.72883	-77.10873							2004-02-16	16	2	2004	2482481	2482481	OBSERVATION	CLO	GBBC	OBS21112117				CC0_1_0					2025-11-17T16:46:30.856Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64551232	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ossifragus		SPECIES	Corvus ossifragus A.Wilson, 1812	Corvus ossifragus		US	Lake Placid	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	27.29312	-81.36289							2004-02-16	16	2	2004	2482481	2482481	OBSERVATION	CLO	GBBC	OBS21257687				CC0_1_0					2025-11-17T16:46:30.857Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64551683	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	08019 Chatsworth	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.7708	-74.4491							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16301141				CC0_1_0					2025-11-17T16:46:30.857Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64551845	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	06460 Milford	Connecticut	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	41.2318	-73.0586							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16305302				CC0_1_0					2025-11-17T16:46:30.858Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64552079	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	38655 Oxford	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.36778	-89.52524							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16311379				CC0_1_0					2025-11-17T16:46:30.858Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64552123	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	15610 Acme	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.124386	-79.46345							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16312466				CC0_1_0					2025-11-17T16:46:30.858Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64552574	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	08062 Mullica Hill	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.72957	-75.22667							1999-02-20	20	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16325044				CC0_1_0					2025-11-17T16:46:30.859Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64552736	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		CA	J7V 8P4 Notre-Dame-de-l'Ile-Perrot	Quebec	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	45.38333	-73.95							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16328542				CC0_1_0					2025-11-17T16:46:30.860Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64553014	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	30030 Decatur	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.77094	-84.29421							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16335048				CC0_1_0					2025-11-17T16:46:30.861Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64553465	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	07901 Summit	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.7146	-74.3659							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16346204				CC0_1_0					2025-11-17T16:46:30.861Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64553627	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	20818 Cabin John	Maryland	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.975227	-77.16134							1999-02-20	20	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16350760				CC0_1_0					2025-11-17T16:46:30.861Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64553960	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	55025 Forest Lake	Minnesota	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	45.26956	-92.99359							1999-02-20	20	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16359163				CC0_1_0					2025-11-17T16:46:30.862Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64554194	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	15301 Washington	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.17026	-80.24784							1999-02-19	19	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16365422				CC0_1_0					2025-11-17T16:46:30.863Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64554356	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	55016 Cottage Grove	Minnesota	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	44.8407	-92.8923							1999-02-20	20	2	1999	2482593	2482593	OBSERVATION	CLO	GBBC	OBS16369977				CC0_1_0					2025-11-17T16:46:30.863Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
